id	comment_text	sentiment	comment_es
0512db238fec2eb7	"  Mario Party 4 is the fourth in a series of board game style video games for Nintendo platforms, featuring popular Nintendo characters. It was released on the Nintendo GameCube in North America on October 21, 2002 strangely before the Japanese release on November 8, 2002. It was released on November 29, 2002 in Europe, being heavily criticised for being 'Nintendo's big GameCube Game' for Christmas 2002 as Metroid Prime was delayed until March 2003.  Mario Party 4 was the first Mario Party that was released on the Nintendo GameCube. Each board had its own host, including Toad, Goomba, Shy Guy, Koopa, and Boo. Mario Party 4 also contains some characters new to the franchise; Thwomp and Whomp. Klepto, Dolphin, Lakitu, and Star, along with two completely new characters named Genie of the Lamp and Ztar, are included as well. Mario Party 4 retains the Story Mode found in Mario Party 3.  The game, as usual, contains a standard party mode in which up to four players play through a board, trying to collect as many Stars as possible. The Star Space would appear randomly on the board, and players would have to reach it before anyone else. However, the Stars carry a price tag of 20 coins, and player has to earn those coins by winning minigames, which take place at the end of each turn (after all the players have rolled the Dice Block, which will always roll a number from one to ten).  Battle minigames are like the 4-player games, but generally (with many exceptions) a little more elaborate. Battle games are usually tense because every player has to put a certain number of coins (from 5 - 50) into a pot. First place gets 70% of the pot, second place gets 30%, and a random player gets any coins lost in rounding.   Every Mario Party contains 60 to 80 minigames of a few different types. Four-player games are a free-for-all in which all players compete against each other. 2-on-2 and 1-on-3 minigames put players in groups, so they have to cooperate in the minigame to win, even though they are against each other in the main game. In most situations, winners of these games make 10 coins each.  A new addition to the Mario Party series was the Bowser mini-games. Players play in a very elaborate mini-game that ends when one player is eliminated in various ways. (See Bowser mini-game section below) The loser loses a pre-specified item, usually coins or items.  Gameplay Boards  Toad's Midway Madness  Goomba's Greedy Gala  Koopa's Seaside Soiree  Shy Guy's Jungle Jam  Boo's Haunted Bash  Bowser's Gnarly Party (Clear Story Mode to unlock it)  Spaces There is various spaces you can land in the game. The following is a list of them, and what they do. Blue Space - You get three coins. Also, there is a special feature on this game called Hidden Blocks, in which a star or coins may be hidden on random blue spaces. Red Space - You lose three coins. Green Happening Space - A special board event takes place. Warp Space - You are sent to the same space as an opponent. A spinner chooses which opponent's space you will warp to. Mushroom Space - Two boxes will appear (one big and one small). Choose one, and you will be given either a Mini Mushroom or a Mega Mushroom. (Note: The Mega Mushroom is not always in the large box, and the Mini Mushroom is not always in the small box.) Battle Space - A battle minigame will start in which players put a chosen amount of coins into a pot. The better you finish in the minigame, the more coins you will get back from the pot. Bowser Space - Bowser may steal items from players or a Bowser minigame may begin. Fortune Space - A reversal of fortune begins, in which players may have to give coins or stars to others. The player who landed	0	"  Mario Party 4 es el cuarto de una serie de videojuegos de estilo tablero de juego para las plataformas de Nintendo, con personajes populares de Nintendo. Fue lanzado en el Nintendo GameCube en América del Norte el 21 de octubre de 2002 extrañamente antes del lanzamiento en Japón el 8 de noviembre de 2002. Fue lanzado el 29 de noviembre de 2002 en Europa, siendo fuertemente criticado por ser 'grande GameCube de Nintendo' para Navidad 2002 como Metroid Prime se retrasó hasta marzo de 2003.  Mario Party 4 fue el primer partido de Mario que fue lanzado en el Nintendo GameCube. Cada tarjeta tiene su propio anfitrión, incluyendo sapo, Goomba, individuo tímido, Koopa, y Boo. Mario Party 4 también contiene algunos caracteres nuevos a la franquicia; Thwomp y Whomp. Klepto, Dolphin, Lakitu, y Estrella, junto con dos personajes completamente nuevos nombrados genio de la lámpara y Ztar, se incluyen también. Mario Party 4 conserva el modo historia que se encuentra en Mario Party 3.  El juego, como de costumbre, contiene un modo de partido estándar en el que hasta cuatro jugadores juegan a través de un tablero, tratando de recoger tantas estrellas como sea posible. El espacio estrella aparecería azar en el tablero, y los jugadores tendría que llegar antes de otra cosa cualquiera. Sin embargo, las estrellas tienen un precio de 20 monedas, y el jugador tiene que ganar esas monedas al ganar minijuegos, que tienen lugar al final de cada turno (después de todo, los jugadores han rodado el Bloque dados, que siempre va a rodar una serie de uno a diez).  minijuegos de batalla son como los juegos de 4 jugadores, pero en general (con muchas excepciones) un poco más elaborada. juegos de batalla son generalmente tensas, porque cada jugador tiene que poner un cierto número de monedas (del 5 - 50) en una olla. En primer lugar recibe el 70% del bote, el segundo lugar recibe el 30%, y un jugador aleatorio obtiene cualquier cantidad de monedas perdidas en el redondeo.  Cada Mario Party contiene 60 a 80 minijuegos de unos pocos tipos diferentes. juegos de cuatro jugadores son un país libre para todos en el que todos los jugadores compiten entre sí. 2-en-2 y 1-a-3 minijuegos poner a los jugadores en grupos, por lo que tienen que cooperar en el minijuego de ganar, a pesar de que son el uno contra el otro en el juego principal. En la mayoría de las situaciones, los ganadores de estos juegos hacen 10 monedas cada uno.  Una nueva adición a la serie Mario Party era Bowser los mini-juegos. Los jugadores juegan en un muy elaborado mini-juego que termina cuando un jugador es eliminado de varias maneras. (Vea la sección de Bowser mini-juego abajo) El perdedor pierde un elemento pre-determinado, generalmente de monedas o artículos.  Como se Juega Juntas  Midway locura de sapo  Greedy Gala de Goomba  Koopa Mar Soiree  Shy Jungle Jam de Guy  Encantada de Boo Bash  Partido Gnarly de Bowser (Borrar modo historia para desbloquearlo)  espacios Hay varios espacios se puede aterrizar en el juego. La siguiente es una lista de ellos, y lo que hacen. Espacio Azul - Tienes tres monedas. Además, hay una característica especial en este juego llamado Bloques ocultos, en el que una estrella o monedas pueden estar ocultos en los espacios azules al azar. Espacio de color rojo - se pierde tres monedas. Espacio verde Happening - Un evento de junta especial se lleva a cabo. Curvar el espacio - Usted se envían al mismo espacio que un oponente. A elige el que spinner de espacio oponente con el que se tuerza a. aparecerán cuadros de dos (uno grande y uno pequeño) - Espacio de setas. Elegir uno, y se le dará ya sea un Mini seta o una Mega Champiñón. (Nota: La Mega Mushroom no siempre está en la caja grande, y el Mini seta no siempre está en la pequeña caja.) Space Battle - Una batalla minijuego comenzará en el que los jugadores ponen una cantidad elegida de monedas en una olla. Cuanto mejor sea que termine en el minijuego, más monedas que se pondrá en contacto de la olla. Bowser espacio - Bowser puede robar objetos de los jugadores o un minijuego Bowser puede comenzar. Espacio fortuna - Un cambio de fortuna comienza, en el que los jugadores pueden tener que dar monedas o estrellas a los demás. El jugador que aterrizó
0512f33cf8807fa2	Aaron Swartz   Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is a dumb-ass, and he should have been killed a long time ago. I know where you live; I WILL KILL YOU IF YOU REVERT ANY MORE PAGES!!!!!	1	Aaron Swartz  Dejen de joder revertir mis ediciones malditos !!! Creo que Aaron Swartz es un tonto del culo, y él debería haber sido muerto hace mucho tiempo. Se donde vives; Te mataré si vuelve más páginas !!!!!
0513c24cee00aa5c	" It sounds like the message was not intended for you. Please check out the disclaimer at the bottom of your talk page, it reads: ""This is the discussion page for an IP user, identified by the user's numerical IP address. Some IP addresses change periodically, and may be shared by several users. If you are an IP user, you may create an account or log in to avoid future confusion with other IP users. Registering also hides your IP address."" Sorry for the the confusion. (talk) "	0	" Suena como el mensaje no fue pensado para usted. Por favor, echa un vistazo a la advertencia en la parte inferior de la página de discusión, se lee: "" Esta es la página de discusión de un usuario de IP, identificados por la dirección IP numérica de su conexión. Algunas de las direcciones IP cambian periódicamente, y pueden ser compartidos por varios usuarios. Si usted es un usuario de IP, es posible crear una cuenta o entra para evitar confusiones futuras con otros usuarios anónimos. El registro también oculta su dirección IP. "" Lo siento por la confusión. (hablar) "
0514b310081f0c53	, 24 December 2008 (UTC)  Perhaps for not the first time, I find myself in complete agreement with Ottava. Caulde is a young editor, and in the interests of full disclosure he and I have had run-ins in the past, over his claiming credit for work that he had not actually done. He knew better than me how to play the system. He is now an administrator, and I will never be an administrator. Go figure. I bear Caulde no ill will; he learned how to play the system and I didn't bother to take the same trouble. Maybe that's why there's a unhealthy preponderance of kiddie-admins? Fatuorum 00:44	0	24 de diciembre de 2008 (UTC)  Tal vez por la primera vez, me encuentro totalmente de acuerdo con Ottava. Caulde es un joven editor, y en aras de la divulgación completa él y yo hemos tenido roces en el pasado, por encima de su reclamando crédito por el trabajo que no se había hecho realidad. Él sabía mejor que yo cómo jugar el sistema. Él es ahora un administrador, y nunca voy a ser un administrador. Imagínate. He de soportar Caulde ninguna mala voluntad; aprendió a tocar el sistema y no se molestan en tener el mismo problema. Tal vez por eso hay una preponderancia poco saludable de Kiddie-admins? Fatuorum doce y cuarenta y cuatro
5.15E+91	continued discussion   Your new edit made it seem like demographic effects were only on early settlers. We're concerned with demographic effects throughout.	0	debate continuo  Su nueva edición hacía parecer como efectos demográficos eran sólo en los primeros colonizadores. Estamos preocupados con los efectos demográficos en todo.
05183ea36bdaabf8	AFD Just thought you should know Wikipedia:Articles for deletion/List of Avatar: The Last Airbender characters (2nd nomination).	0	AFD Sólo pensé que usted debe saber Wikipedia: Artículos para el borrado / Lista de Avatar: The Last Airbender caracteres (segunda nominación).
0518f3ac8dd72d62	Direktor, after all that we have been through, I believe that we can clearly see Ceha's nationalist bigotry. Here it goes again. What disturbes me the most is that he is claiming this much detail. One thing is to make a map, the other thing is to make a map that has such detail like his proposed map does. But, do not worry, yesterday I figured out how to make a nice map and am currently working on it. ( ).	0	Direktor, después de todo lo que hemos sido a través de, creo que podemos ver claramente la intolerancia nacionalista de ceha. Aquí va otra vez. Lo que me perturba más es que él está reclamando tanto detalle. Una cosa es hacer un mapa, la otra cosa es hacer un mapa que tiene tanto detalle como su mapa propuesto hace. Sin embargo, no se preocupe, ayer me di cuenta de cómo hacer un buen mapa y actualmente estoy trabajando en él. ().
051a89dadaa3db99	" October 2011 (UTC) Hi Tom, I understand and you don't have to convince me of the similarities, it's just that WP requires citations to reliable sources, in this case where the author of a book or a music paper article or a professional website like AllMusic has made the connection. So those examples above, though worthwhile in themselves, don't solve the 'citation needed' issue. However I'm sure I've seen the ""Mona"" / ""How Soon Is Now"" connection made in at least one book on The Smiths so let me scout around and see if I can find it. Take care and tks for stopping by to discuss. Cheers, 03:20, 20"	0	"Octubre de 2011 (UTC) Hola Tom, entiendo y no me tienen que convencer a las similitudes, es sólo que WP requiere citas de fuentes confiables, en este caso en el que ha hecho que el autor de un libro o un artículo de papel de música o un sitio web profesional como AllMusic la conexión. Por lo que los ejemplos anteriores, aunque vale la pena en sí mismos, no resuelven el 'cita requerida' cuestión. Sin embargo estoy seguro de que he visto a la "Mona ""/ "" How Soon Is Now "" conexión" hecho en al menos un libro de The Smiths así que vamos a explorar alrededor y ver si puedo encontrarlo. Tenga cuidado y TKS por parar cerca para discutir. Saludos, 03:20, 20"
051cb5b4f219cc9d	I'm working on it. Thanks for the tip.	0	Estoy trabajando en ello. Gracias por el consejo.
051e62e47f355055	"  (ec with Moni) Or that using say, Dictionary of National Biography articles is ""better"" than using Oxford Dictionary of National Biography articles, because the first is free to everyone and the second is only free to UK library subscribers. Never mind the 110 year difference in scholarship (and the turgid prose and Edwardian/Victorian POV), I've seen it argued that we should use the DNB before the ODNB. It's like competence isn't required to edit, merely civility, which is so wrong on so many counts it's not even funny. I took the latest Wikipedia Foundation survey today, and found it unsettling. More questions seemed aimed at ""how close is editing WP to FB, and what would make it cooler/more social media/etc to you?"". Does no one remember we're supposed to be writing an encyclopedia??? - Talk "	0	"  (Ec con Moni) O que utilizando por ejemplo, el Diccionario de Biografía Nacional de artículos es "" mejor "" que en un diccionario de Oxford de Biografía Nacional de artículos, ya que la primera es libre para todo el mundo y el segundo es solamente libre a los suscriptores de la biblioteca del Reino Unido. No importa la diferencia de 110 años en la academia (y la prosa turgente y eduardiana / POV victoriano), lo he visto argumentó que debemos utilizar el DNB antes de la ODNB. Es como si la competencia no es necesario para editar, simplemente la cortesía, que es tan mal en muchos aspectos que ni siquiera es gracioso. Tomé la última encuesta de la Fundación Wikipedia hoy en día, y lo encontró inquietante. Más preguntas parecían dirigidas a "" lo cerca que está editando WP a FB, y lo haría medios refrigerador / sociales / etc más a usted? "". ¿Nadie recuerda que se supone que estar escribiendo una enciclopedia ??? - Hablar "
051ea99c300ef2bb	" again, a so-called ""demographic prediction"" combined with a conspiratorial context. that's always the case."	0	"Otra vez, una llamada '' predicción demográfica" "combinado con un contexto de complicidad. Que es siempre el caso."
051ef2d095a230cd	I wish to restate the AN thread as neutral and inviting community discussion. I realize that I went to far by characterizing IH as a dick. I apologize. 140.247.141.165	0	Deseo reiterar el hilo AN como neutrales e invitando a la discusión comunitaria. Me doy cuenta de que fui a la fecha por la caracterización de IH como un pito. Pido disculpas. 140.247.141.165
051f64dea56decc2	Please stop adding an endless series of pointless tags to pages I have edited. Your conduct is now effectively stalking. As soon as the tags are dealt with, you just add other ones. Thanks.	0	Por favor, dejar de añadir un sin fin serie de etiquetas sin sentido a las páginas que he editado. Su conducta está acechando con eficacia. Tan pronto como las etiquetas se tratan, que acaba de añadir otros. Gracias.
05203603bcd44b8c	" Oops sorry. See: It is not really ""Stone Age Civilization"", it is a ""Civilization of stones"", because they left us a lot of stones (ruins) and most of their work was on stones. Plz correct what's necessary. "	0	" Ups, lo siento. Ver: En realidad no es "" Edad de Piedra Civilización "", es un "" La civilización de piedras "", porque nos dejaron un montón de piedras (ruinas) y la mayor parte de su trabajo fue en piedras. PLZ corregir lo que sea necesario. "
05210b598d5d46b0	talk to me, Goebbels.	0	hablar conmigo, Goebbels.
05222b567780e9ce	"  ""they should know immediately what it sounds like: it has highly-distorted guitars, shrieking vocals, etc"" - but what defines black metal apart from other forms of music that ALSO use distortion and screaming? punk rock and indie may well have ideologies, but black metals different values are easily identifiable and unique. you all seem intent on giving black metal a disservice by simply labelling it as angry music. if you cared about the genre, you wouldnt. and LOL at thinking burzum has no ideology, if you are the kind of person that thinks that then you don't know enough to edit this article (the problem with 80% of wikipedia)  ""To someone who is a non-listener, the fact that black metal has an uncompromising ideology is rather useless as a description"" - why? wouldn't they want to know?   also nice to see the page locked. go listen to cradle of filth you complete tits, you're all untermensch  "	0	"  "" Que deben saber de inmediato lo que parece: guitarras distorsionadas que ha altamente, voces chillonas, etc "" -, pero lo que define el metal negro, aparte de otras formas de música que también utilizan la distorsión y gritando? el punk rock y el indie también pueden tener ideologías, pero los metales negros diferentes valores son fácilmente identificables y único. que todos parecen tener intención de dar un mal servicio de metal negro simplemente etiquetado como música enojado. Si te importaba el género, no podrías. y LOL en Burzum pensamiento no tiene ideología, si usted es el tipo de persona que piensa que entonces no se sabe lo suficiente como para editar este artículo (el problema con el 80% de Wikipedia)  "" Para alguien que es un no-oyente, el hecho de que el metal negro tiene una ideología inflexible es bastante inútil como una descripción "" - ¿por qué? ¿No quieren saber?  También es agradable ver la página bloqueada. ir a escuchar a la cuna de la suciedad le tetas completas, ya está todo Untermensch "
0524185a5b6a2593	, tending to take its cue from it once it's been establish there,	0	, Que tiende a tomar el ejemplo de que una vez que ha sido establecer allí,
052461fda30a6400	"  Welcome to Wikipedia! We welcome your help to create new content, but your recent additions (such as Alli Reiter) are considered nonsense. Please refrain from creating nonsense articles. If you want to test things out, edit the sandbox instead. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. | Talk | "	0	"  Bienvenido a Wikipedia! Agradecemos su ayuda para crear nuevos contenidos, pero sus adiciones recientes (como Alli Reiter) se consideran sin sentido. Por favor, abstenerse de crear artículos sin sentido. Si desea probar las cosas, editar la caja de arena en su lugar. Echar un vistazo a la página de bienvenida si quisiera aprender más sobre contribuyendo a nuestra enciclopedia. | Discusión | "
0524a25b9bcbdf39	":Totally worth it -D YO �   "	0	": Merece la pena YO -D  "
0524e84383b1da90	"   trunkarchive.com   Hi, Daniel. I noticed you blocked User:Trunkarchive. I suspect this user's activities formed part of a concerted promotional effort on the part of trunkarchive.com, a media-licensing company, to create bio articles on as many of the photographers in their stable as possible. Here are the other accounts, neither currently active, who may have been involved:       Photofan76's contributions consist almost entirely of creating articles about photographers represented by trunkarchive.com. Several were deleted (see User talk:PhotoFan76), but a good many have survived. Perhaps some are speediable G11 or A7. Those that are not I could conceivably bulk-nominate to AfD with the exception of any that meet WP:CREATIVE. Even those that remain should probably have the ELs to trunkarchive.com removed under WP:ELNO 5: ""Links to web pages that primarily exist to sell products or services""  I've also added trunkarchive.com to the list of proposed additions at MediaWiki talk:Spam-blacklist  Does this seem like a reasonable course of action? "	0	"   trunkarchive.com  Hola Daniel. Me di cuenta de que Usuario bloqueado: Trunkarchive. Sospecho que las actividades de este usuario forman parte de un esfuerzo de promoción concertada por parte de trunkarchive.com, un medio de comunicación de concesión de licencias de la empresa, para crear bio artículos sobre como muchos de los fotógrafos en su más estable posible. Aquí están las otras cuentas, ni activos actualmente, que pueden haber estado involucrados:       Las contribuciones de Photofan76 consisten casi en su totalidad de la creación de artículos sobre fotógrafos representados por trunkarchive.com. Varios fueron borrados (ver Discusión: PhotoFan76), pero un buen muchos han sobrevivido. Tal vez algunos son G11 speediable o A7. Los que no son pude concebible mayor nominarse a AfD con la excepción de cualquier que se encuentran WP: creativo. Incluso aquellos que permanecen probablemente debería tener los estudiantes EL a trunkarchive.com se retiró a WP: Elno 5: "" Los enlaces a páginas web que existen principalmente para productos o servicios de venta ""  También he añadido trunkarchive.com a la lista de adiciones propuestas a MediaWiki: Spam lista negra  Parece esto como un curso de acción razonable? "
0525305ab014194a	"   Hie DVdm. I was writing what follows while you made your edit. I can't right now, but I will coming to review in detail your example. Thanks Johnuniq for your advice and input. Concerning the actual statement, I had already thought that after clearing things up with DVdm, I would rephrase it into something in the lines of ""He is an iconic and inspirational reference for the generation growing up in the late 1970s, early 1980s."" Adding ""to some of the generation"" should clear your objection about the absence of stats. But that's not the really important issue here. The fact is that it is ethically improper from me and from Wikipedia to declare that the (you call it blog) site is not a reliable source here, but then find that the links and statements in ""Inertia Coupling"" or ""Alexander Abian"" are significant enriching contributions to the users of Wikipedia, and the sourced site is reliable there. BTW, in these two and the few other topics the source is mentioned, the statements leading to the source links would qualify as synthesis. It would be highly objectionable from Wikipedia to keep those links unchallenged for the time being, and when someone gets around to rewriting the original material in the specific blog posts, the links will be trashed out. At this point 1) The sentence being vague and inaccurate can be corrected. 2) It seems that if you articulate a sentence validated by some sort of source that is not a direct quote, in most cases some synthesis is involved. 3) There is still the issue of the site being a reliable source. It seems to me that the Wikipedia efforts to keep the wackos with weird theories at bay, is leading editors to substitute verifiability, intelligibility and common sense by arguments of authority. This would set me going into a long winded argument about what is happening to Wikipedia, once lauded as the place ""to come as you are,"" becoming stiff, purely factual and tight in such a way that it carries a lot of knowledge but no understanding. This in turn carries into a discussion about public education, and the work that Carl Sagan is known to the general public for. Cosmos was not about this marble statue said so but instead these are the reasons why we think so. To me the posts in the disputed site I linked to are interesting (but that maybe just my own personal opinion) and Wikipedia users having them available is positive, constructive and enriching for Wikipedia, and that's the reason I linked to them in the first place. Throwing them out, all of them, seems like excluding a whole plethora of good things, the baby with the bath water, because a Wikipedia directive says so, just because it does, not noticing the directives were written to prevent bad things from happening, it would seem to me, not to exclude good things by statute. So the reliable source rules are something I would like to discuss a bit more at length. "	0	"   Hie DVDM. Estaba escribiendo lo que sigue, mientras que usted hizo su edición. No puedo en este momento, pero voy a venir a revisar en detalle su ejemplo. Gracias Johnuniq por sus consejos y de entrada. En cuanto a la declaración real, ya había pensado que después de las cosas esclarecimiento con DVDM, me gustaría reformular en algo en la línea de "" Él es un icono de referencia y fuente de inspiración para la generación que está creciendo a finales de 1970, principios de 1980 ". "Adición '' para algunos de la generación"," debería aclarar su objeción sobre la ausencia de estadísticas. Pero ese no es el tema realmente importante aquí. El hecho es que es éticamente impropia de mí y de Wikipedia para declarar que la (lo llamas blog) sitio no es una fuente fiable aquí, pero luego encontrar que los enlaces y las declaraciones en "" La inercia de acoplamiento "" o "" Alexander Abian "" son importantes contribuciones enriquecedoras a los usuarios de Wikipedia, y el sitio de origen es fiable allí. Por cierto, en estos dos y los pocos otros temas se cite la fuente, las declaraciones que conducen a los enlaces de origen podrían calificar como síntesis. Sería muy objetable de Wikipedia para mantener esos vínculos han sido impugnadas por el momento, y cuando alguien consigue alrededor de reescribir el material original en las entradas del blog específicos, los enlaces será colocado en la papelera a cabo. En este punto 1) La frase siendo vaga e inexacta puede ser corregido. 2) Parece que si usted articula una sentencia validado por algún tipo de fuente que no es una cita directa, en la mayoría de los casos una síntesis está implicado. 3) Existe todavía la cuestión del lugar de ser una fuente confiable. Me parece que los esfuerzos de Wikipedia para mantener a los locos con teorías extrañas en la bahía, está llevando editores de sustituir la verificabilidad, la inteligibilidad y sentido común por los argumentos de autoridad. Esto establecería mí entrar en un argumento largo aliento sobre lo que está sucediendo a Wikipedia, una vez alabado como el lugar "" a ven como eres "" rígido devenir, puramente factual y apretado de tal manera que lleva una gran cantidad de conocimientos pero sin entender. Esto a su vez lleva a una discusión sobre la educación pública, y el trabajo que Carl Sagan es conocida por el público en general para. Cosmos no era acerca de esta estatua de mármol lo dijo sino que éstas son las razones por las que creo. Para mí los puestos en el sitio en disputa que vinculan a son interesantes (pero que tal vez sólo mi opinión personal) y usuarios de Wikipedia que tiene a disposición es positiva, constructiva y enriquecedora para Wikipedia, y esa es la razón por la que vinculados a ellos en el primer lugar . Tirarlos a la basura, todos ellos, parece como excluyendo toda una plétora de cosas buenas, el bebé con el agua del baño, debido a una directiva Wikipedia lo dice, sólo porque lo hace, sin darse cuenta de las directivas fueron escritos para evitar que sucedan cosas malas, parecería a mí, no excluir cosas buenas por el estatuto. Por lo que las normas de origen fiables son algo que me gustaría hablar un poco más en detalle. "
0527637b6f95f96c	"  Let's see if I can answer in an orderly fashion:  Lead   The point is that it was very much his own style, his trade mark.  Looking at the sentence now, it makes perfect sense. Please do. )  I agree. That sentence was not ""hatched"" it was ""contrived"". Will think about it, suggestions welcome!  Why not? I was just afraid that the article would be ""top heavy"" with a longer lead. I'll just put it in my notes for tomorrow, it's too late for me to think right now.  General   Learned something new here. Thanks! )  Please do. I've ""gone blind"" on the article for the moment...  Early life   My usual errors, not combining words. Please correct. )   Thanks! -Talk "	0	"  Vamos a ver si puedo responder de una manera ordenada:  Dirigir   El punto es que fue mucho su propio estilo, su marca.  En cuanto a la sentencia ahora, tiene todo el sentido. Por favor, hazlo. )  Estoy de acuerdo. Esa sentencia no se "" tramado "" se "" ideó "". A pensar en ello, las sugerencias son bienvenidas!  ¿Por qué no? Yo era sólo miedo de que el artículo sería "" pesado superior "" con una ventaja de más tiempo. Voy a poner en mis notas para mañana, ya es demasiado tarde para mí pensar en este momento.  General   Aprendido algo nuevo aquí. ¡Gracias! )  Por favor, hazlo. Tengo "" ciega ido "" sobre el artículo por el momento ...  Vida temprana   Mis errores habituales, no la combinación de palabras. Por favor, corrija. )   ¡Gracias! -Hablar "
0527d71b3dd6c09c	Janurary 6, 2015  Stop posting rumors about the rapper or his label	0	Janurary 6, 2015 Dejar de publicar rumores sobre el rapero o su sello
0527d9c4ff997a3e	Why the hell did you fucking write that?! I can vandalize Wikipedia whenever I want!	1	¿Por qué demonios maldito escribir eso ?! Puedo destrozar Wikipedia cuando quiera!
05287ad5cb9e632f	English in this article?   Is it just me or is English really pretty bad in this article?	0	Inglés en este artículo?  ¿Soy yo o es Inglés realmente bastante mal en este artículo?
052a2dd0e76e2370	hello sir yunshi, sorry,i dont know sitush account used by multiple persons.please sir,for mutharaiyar articles i gave lot of reliable sources..please undo previous day deletion...	0	hola señor Yunshi, lo siento, no sé de cuenta sitush utilizado por múltiples señor persons.please, para los artículos mutharaiyar me dio mucha sources..please fiable deshacer previa eliminación día ...
052a64799702b6b6	Summaries   Sorry bout that... I'll try to remember better. Mahalo. Psst... love the smiley>	0	resúmenes  Lo sentimos combate que ... Voy a tratar de recordar mejor. Mahalo. Psst ... me encanta la sonrisa>
052b1ed37789460f	Hi Robert..hv asked the author to give a proper copyright permission..in the format as required by wikipedia. Will get it in a couple of days and send it across to the relevant authorities...Ravi	0	Hola Robert..hv preguntó al autor para dar un derecho de autor adecuada permission..in el formato como lo requiere la Wikipedia. Lo obtendrá en un par de días y enviarlo a través de las autoridades competentes ... Ravi
052bc2cd53a2320f	(UTC)   I think these are some very good questions, and until they are addressed by a professional, the article needs to be in dispute. Are there 60 species, or 61? Could there only be 59? These are questions of significance. 18:43, 14 November 2008	0	(UTC)   Creo que estos son muy buenas preguntas, y hasta que sean tratados por un profesional, las necesidades de artículo para estar en disputa. ¿Hay más de 60 especies, o 61? Podría no ser sólo 59? Estas son cuestiones de importancia. 18:43 14 de Noviembre de 2008
052d61f9a33e209a	"   Not done: It currently reads ""at least 5.5 million"", and in the section on The Holocaust, it reads ""5.5 to six million"", with references. I'm not sure what the issue is. (talk - contribs) "	0	"   No realizado: Se lee actualmente "" al menos 5,5 millones "", y en la sección sobre el Holocausto, se lee "" 5,5 a seis millones "", con referencias. No estoy seguro de cuál es el problema. (Charla - contribuciones) "
052d9243793d9efd	Hi, 牛岩, and welcome to Wikipedia! I hope you like the place and decide to stay. Here are some pages that you might find helpful:  Introduction to Wikipedia The five pillars of Wikipedia How to edit a page and How to develop articles How to create your first article  Simplified Manual of Style  Please remember to sign your messages on talk pages by typing four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{help me}} before the question.  However, there is a small issue with your username. As it is in a non-Latin alphabet script it may not display correctly for many other users. Although usernames like yours are not prohibited, Wikipedia's signature guideline and username policy encourage you, as a courtesy to other users, to alter your signature so that it also includes a transliteration of your username using Latin characters, so others can see it correctly. For the how-to of tailoring your username, please see WP:CUSTOMSIG.  Thanks, and feel free to message me about anything.  ترجمة | թարգմանություն | tərcümə | пераклад | অনুবাদ | превод | 翻译 | თარგმანი | μετάφραση | અનુવાદ | תרגום | अनुवाद | 翻訳 | ಅನುವಾದ | បកប្រែ | 번역 | ການແປພາສາ | превод | भाषांतर करणे] | ترجمه | перевод | превод | மொழிபெயர்ப்பு | అనువాద | การแปล | переклад | dịch |  | יבערזעצונג	0	Hola, 牛 岩, y bienvenidos a Wikipedia! Espero que les guste el lugar y decide quedarse. Aquí hay algunas páginas que pueden ser útiles:  Introducción a Wikipedia Los cinco pilares de Wikipedia Cómo editar una página y cómo desarrollar artículos Cómo crear su primer artículo Simplificado Manual de estilo  Por favor recuerde firmar sus mensajes en las páginas de discusión escribiendo cuatro tildes (~~~~); esto va a insertar automáticamente su nombre de usuario y la fecha. Si necesita ayuda, echa un vistazo a Wikipedia: Preguntas, pregúntame en mi página de discusión, o pregunte a su pregunta en esta página y luego su lugar {{}} me ayuda ante la pregunta.  Sin embargo, hay un pequeño problema con su nombre de usuario. Ya que está en una escritura alfabeto no latino que no se muestren correctamente para muchos otros usuarios. Aunque los nombres de usuario como la suya no están prohibidas, pauta de firma de Wikipedia y política de nombre de usuario que animan, como cortesía a otros usuarios, para alterar su firma para que también incluye una transliteración de su nombre de usuario utilizando caracteres latinos, para que otros usuarios puedan ver correctamente. Para el cómo-a de la adaptación de su nombre de usuario, por favor ver WP: CUSTOMSIG.  Gracias, y no dude en al mensaje de nada.  ترجمة | թարգմանություն | tərcümə | пераклад | অনুবাদ | превод | 翻译 | თარგმანი | μετάφραση | અનુવાદ | תרגום | अनुवाद | 翻 訳 | ಅನುವಾದ | បកប្រែ | 번역 | ການ ແປ ພາ ສາ | превод | भाषांतर करणे] | ترجمه | перевод | превод | மொழிபெயர்ப்பு | అనువాద | การ แปล | переклад | dịch |  | יבערזעצונג
